TBJD PDCSAP ePDCSAP
1.325784771717212834e+03 5.849490625000000000e+05 8.371110534667968750e+01
1.325786160606995736e+03 5.850072500000000000e+05 8.371249389648437500e+01
1.325787549496778638e+03 5.848480000000000000e+05 8.370263671875000000e+01
1.325788938386328255e+03 5.850217500000000000e+05 8.371939849853515625e+01
1.325790327276109792e+03 5.849339375000000000e+05 8.371285247802734375e+01
1.325791716165659864e+03 5.850751250000000000e+05 8.371916198730468750e+01
1.325793105055441856e+03 5.851878125000000000e+05 8.373524475097656250e+01
1.325794493944990791e+03 5.850241875000000000e+05 8.371734619140625000e+01
1.325795882834773920e+03 5.851304375000000000e+05 8.371955871582031250e+01
1.325797271724555912e+03 5.851424375000000000e+05 8.373164367675781250e+01
1.325798660614105529e+03 5.850248125000000000e+05 8.372133636474609375e+01
1.325800049503888431e+03 5.849785000000000000e+05 8.371038055419921875e+01
1.325801438393437138e+03 5.849655625000000000e+05 8.370896911621093750e+01
1.325802827283219585e+03 5.849988125000000000e+05 8.372015380859375000e+01
1.325804216173002487e+03 5.850646250000000000e+05 8.372324371337890625e+01
1.325805605062551649e+03 5.851738750000000000e+05 8.373148345947265625e+01
1.325806993952334096e+03 5.850498750000000000e+05 8.372171020507812500e+01
1.325808382842116544e+03 5.849911250000000000e+05 8.371620178222656250e+01
1.325809771731666615e+03 5.849451875000000000e+05 8.371186065673828125e+01
1.325811160621448607e+03 5.851068750000000000e+05 8.373049163818359375e+01
1.325812549511230372e+03 5.850186250000000000e+05 8.371805572509765625e+01
1.325813938400780671e+03 5.850609375000000000e+05 8.372724914550781250e+01
1.325815327290562664e+03 5.850695000000000000e+05 8.372523498535156250e+01
1.325816716180111371e+03 5.849731250000000000e+05 8.371968078613281250e+01
1.325818105069894273e+03 5.850420625000000000e+05 8.372139739990234375e+01
1.325819493959676720e+03 5.848882500000000000e+05 8.371226501464843750e+01
1.325820882849226336e+03 5.848695625000000000e+05 8.370555114746093750e+01
1.325822271739009238e+03 5.849763125000000000e+05 8.372289276123046875e+01
1.325823660628791231e+03 5.850474375000000000e+05 8.372003936767578125e+01
1.325825049518340847e+03 5.849836250000000000e+05 8.371798706054687500e+01
1.325826438408123295e+03 5.849816250000000000e+05 8.372143554687500000e+01
1.325827827297905287e+03 5.851435625000000000e+05 8.372619628906250000e+01
1.325829216187687734e+03 5.850245625000000000e+05 8.372293853759765625e+01
1.325830605077236896e+03 5.849789375000000000e+05 8.372185516357421875e+01
1.325831993967020026e+03 5.850916250000000000e+05 8.372972106933593750e+01
