Target,ra[rad],dec[rad],ra[h:m:s],dec[d:m:s],ObservationTimeAtGaia[UTC],CcdRow[1-7],zetaFieldAngle[rad],scanAngle[rad],Fov[FovP=preceding/FovF=following],parallaxFactorAlongScan,parallaxFactorAcrossScan,ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2021-01-03T01:40:27.481,7,-0.00392103470730036,0.837591286404616,FoVF,-0.533089130009935,0.710956308468225,2459217.56816299
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2021-01-18T05:57:27.222,6,-0.00371226077870458,-0.121456809644141,FoVP,0.504231026301571,0.709092187282056,2459232.74641847
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2021-01-18T07:44:01.417,4,0.000952029112122903,-0.124465094874574,FoVF,0.507395397570284,0.70677394693371,2459232.82042481
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2021-02-27T18:22:19.195,1,0.00685922725257548,1.98186351143887,FoVF,-0.57734910734814,0.709452066679303,2459273.26409825
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2021-02-27T22:35:59.229,6,-0.00514793310351228,1.97679172996411,FoVP,-0.571695066316877,0.714551784615645,2459273.44026079
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2021-03-18T18:22:21.325,7,-0.00430508090292013,0.901957966028563,FoVF,0.640250198117344,0.718435156332913,2459292.26475607
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2021-04-24T11:34:13.133,1,0.00693946446465376,2.984283246409,FoVF,-0.725180964646867,0.716437638143778,2459328.98301739
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2021-04-24T15:47:53.146,7,-0.00548359717069055,2.98661507311027,FoVP,-0.725042897702326,0.716653390681928,2459329.15918372
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2021-05-26T09:29:23.528,6,-0.00435856807134911,1.91796265741011,FoVP,0.674533656137034,0.728978516642614,2459360.89786198
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2021-05-26T11:15:57.759,5,1.96119529891916e-05,1.92083194208058,FoVF,0.673169292244357,0.730048335205248,2459360.97187252
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2021-06-24T21:24:38.299,1,0.00356386443671299,-2.45147909794187,FoVP,-0.586580756058672,0.718455584377097,2459390.39562893
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2021-06-24T23:11:12.486,5,-3.42865011950252e-05,-2.44772542356777,FoVF,-0.588232504784311,0.716883945157924,2459390.46963773
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2021-08-09T09:02:57.707,3,0.000911913075504071,-2.89467852900727,FoVP,0.512821214222921,0.718313172483519,2459435.88099759
